7848	28839
125	62	0.0003238341968911917
945	62	0.0002826455624646693
1111	62	0.0004562043795620438
1487	62	0.0023752969121140144
3237	62	0.001002673796791444
376	63	0.000505050505050505
945	63	0.0005652911249293386
1111	63	0.0004562043795620438
1745	63	0.0003672420124862284
2380	63	0.0002034919213707216
3237	63	0.001336898395721925
7710	63	0.0002992667963489451
1901	64	0.01524390243902439
3237	65	0.002339572192513369
125	66	0.0006476683937823834
2380	66	8.139676854828863e-05
945	68	0.0002826455624646693
1745	68	0.001836210062431142
3237	68	0.001002673796791444
3237	69	0.00033422459893048126
4296	69	0.008438818565400843
1487	70	0.0023752969121140144
1745	70	0.0033051781123760557
1487	71	0.0023752969121140144
1745	71	0.0003672420124862284
2380	71	0.00012209515282243295
125	72	0.0012953367875647669
945	72	0.0031091011871113624
1111	72	0.0018248175182481751
1487	72	0.011876484560570071
1745	72	0.0022034520749173708
2380	72	0.00012209515282243295
3000	72	0.002136752136752137
3237	72	0.001336898395721925
376	73	0.005050505050505051
528	74	0.0006027727546714888
2380	74	4.0698384274144313e-05
7710	74	0.0005985335926978902
125	75	0.0006476683937823834
376	75	0.000505050505050505
3000	75	0.002136752136752137
3237	75	0.002005347593582888
4296	75	0.002109704641350211
125	77	0.0012953367875647669
2380	77	4.0698384274144313e-05
3237	77	0.00033422459893048126
2380	78	0.0004069838427414432
125	79	0.0003238341968911917
528	79	0.00012055455093429777
945	79	0.0002826455624646693
2380	79	0.00016279353709657725
3237	79	0.00033422459893048126
125	80	0.0003238341968911917
528	80	0.00108499095840868
2878	80	0.0011737089201877935
3237	80	0.002005347593582888
125	81	0.0003238341968911917
1111	81	0.0004562043795620438
2380	81	4.0698384274144313e-05
1745	82	0.0014689680499449136
2380	82	0.0008139676854828863
125	83	0.0006476683937823834
2380	83	0.00016279353709657725
3237	83	0.0016711229946524064
7840	83	0.01098901098901099
125	84	0.0003238341968911917
2380	84	0.00012209515282243295
3237	84	0.0006684491978609625
125	85	0.0012953367875647669
1111	85	0.0004562043795620438
2380	85	0.00016279353709657725
3237	85	0.0033422459893048127
125	86	0.0006476683937823834
1745	86	0.0003672420124862284
2380	86	8.139676854828863e-05
3000	86	0.002136752136752137
3237	86	0.00033422459893048126
376	87	0.000505050505050505
945	87	0.0002826455624646693
1111	87	0.0009124087591240876
1487	87	0.007125890736342043
2380	87	8.139676854828863e-05
3237	87	0.00033422459893048126
1745	88	0.0003672420124862284
3000	88	0.002136752136752137
3237	88	0.002005347593582888
7710	89	0.0010474337872213078
125	90	0.0006476683937823834
2380	90	0.00012209515282243295
7710	90	0.0002992667963489451
2380	91	4.0698384274144313e-05
376	92	0.00202020202020202
2380	92	4.0698384274144313e-05
3237	92	0.00267379679144385
376	93	0.000505050505050505
2380	93	4.0698384274144313e-05
3237	93	0.00033422459893048126
4296	93	0.010548523206751054
7280	94	0.058823529411764705
7358	94	0.03225806451612903
2161	95	0.008771929824561403
2380	95	0.00016279353709657725
3237	95	0.0006684491978609625
125	96	0.0003238341968911917
376	96	0.0035353535353535356
1111	96	0.0009124087591240876
2380	96	0.0002034919213707216
3237	96	0.0030080213903743314
4296	96	0.029535864978902954
528	97	0.0006027727546714888
3237	97	0.00033422459893048126
125	98	0.0012953367875647669
376	98	0.000505050505050505
1111	98	0.0013686131386861315
2380	98	0.00028488868991901023
3237	98	0.00033422459893048126
4296	98	0.002109704641350211
125	99	0.0009715025906735751
528	99	0.00012055455093429777
945	99	0.0002826455624646693
2380	99	0.00016279353709657725
125	100	0.0006476683937823834
528	100	0.0003616636528028933
2380	100	0.00012209515282243295
7710	100	0.00014963339817447254
4296	101	0.0759493670886076
376	102	0.0035353535353535356
2380	102	0.00036628545846729884
3237	102	0.00033422459893048126
376	103	0.00202020202020202
945	103	0.0002826455624646693
1978	103	0.010526315789473684
2380	104	0.0002034919213707216
3237	104	0.001336898395721925
4296	104	0.002109704641350211
528	105	0.001567209162145871
125	106	0.0025906735751295338
125	107	0.0012953367875647669
2380	107	4.0698384274144313e-05
125	108	0.0009715025906735751
1487	108	0.0023752969121140144
1745	108	0.0003672420124862284
3000	108	0.002136752136752137
3237	108	0.001002673796791444
1487	109	0.0023752969121140144
2380	109	4.0698384274144313e-05
3237	109	0.001336898395721925
2380	110	0.00012209515282243295
3237	110	0.0006684491978609625
125	111	0.0025906735751295338
945	111	0.0008479366873940079
1111	111	0.0009124087591240876
1487	111	0.009501187648456057
2380	111	0.0005290789955638761
3237	111	0.002005347593582888
4296	111	0.006329113924050633
125	112	0.0003238341968911917
376	112	0.000505050505050505
945	112	0.0005652911249293386
125	113	0.0003238341968911917
1978	113	0.010526315789473684
2380	113	0.00012209515282243295
3237	113	0.0006684491978609625
7710	113	0.00014963339817447254
4296	114	0.010548523206751054
376	115	0.0035353535353535356
945	116	0.0002826455624646693
2380	116	0.00012209515282243295
3237	116	0.0006684491978609625
376	117	0.00101010101010101
945	117	0.0002826455624646693
2380	117	4.0698384274144313e-05
3237	117	0.0006684491978609625
125	118	0.008095854922279792
376	118	0.00101010101010101
528	118	0.0003616636528028933
945	118	0.0014132278123233466
1111	118	0.0013686131386861315
1487	118	0.009501187648456057
2380	118	0.0013430466810467625
3237	118	0.002339572192513369
7710	118	0.0025437677689660334
125	119	0.0003238341968911917
1978	119	0.010526315789473684
2380	119	0.00012209515282243295
3237	119	0.00033422459893048126
125	120	0.0006476683937823834
376	120	0.000505050505050505
7710	120	0.0005985335926978902
2380	121	4.0698384274144313e-05
3237	121	0.00267379679144385
1745	122	0.0022034520749173708
3237	123	0.0016711229946524064
125	124	0.0029145077720207253
528	124	0.00012055455093429777
945	124	0.0008479366873940079
1745	124	0.0003672420124862284
2380	124	0.0006104757641121648
3000	124	0.004273504273504274
3237	124	0.0006684491978609625
7710	124	0.00014963339817447254
10	125	0.14285714285714285
39	125	0.2
130	125	0.041666666666666664
171	125	0.14285714285714285
176	125	0.014925373134328358
186	125	0.013245033112582781
213	125	0.0625
259	125	0.06666666666666667
265	125	0.03333333333333333
272	125	0.16666666666666666
289	125	0.05263157894736842
322	125	0.2
380	125	0.14285714285714285
414	125	0.14285714285714285
528	125	0.0003616636528028933
542	125	0.03508771929824561
545	125	0.14285714285714285
572	125	0.09302325581395349
584	125	0.043478260869565216
652	125	0.01694915254237288
655	125	0.017543859649122806
695	125	0.05263157894736842
776	125	0.058823529411764705
819	125	0.013513513513513514
866	125	0.16666666666666666
880	125	0.06779661016949153
882	125	0.21951219512195122
915	125	0.2
922	125	0.2222222222222222
928	125	0.1111111111111111
944	125	0.046875
945	125	0.0008479366873940079
953	125	0.14084507042253522
993	125	0.015151515151515152
994	125	0.22580645161290322
1020	125	0.014285714285714285
1021	125	0.04878048780487805
1030	125	0.2857142857142857
1042	125	0.06666666666666667
1068	125	0.045454545454545456
1091	125	0.2
1111	125	0.0004562043795620438
1123	125	0.037037037037037035
1152	125	0.43529411764705883
1169	125	0.04
1172	125	0.5
1218	125	0.6666666666666666
1235	125	0.02564102564102564
1285	125	0.012345679012345678
1324	125	0.21428571428571427
1356	125	0.04
1379	125	0.16666666666666666
1381	125	0.007936507936507936
1391	125	0.064
1395	125	0.025
1396	125	0.009259259259259259
1436	125	0.13636363636363635
1450	125	0.03333333333333333
1458	125	0.16666666666666666
1464	125	0.09090909090909091
1487	125	0.009501187648456057
1490	125	0.08333333333333333
1492	125	0.1111111111111111
1503	125	0.08333333333333333
1507	125	0.2
1530	125	0.04
1534	125	0.037037037037037035
1573	125	0.2
1574	125	0.1
1611	125	0.03571428571428571
1626	125	0.037037037037037035
1633	125	0.25
1638	125	0.125
1639	125	0.30434782608695654
1672	125	0.03225806451612903
1682	125	0.07142857142857142
1710	125	0.02040816326530612
1713	125	0.07692307692307693
1742	125	0.1875
1766	125	0.16666666666666666
1777	125	0.16666666666666666
1791	125	0.14285714285714285
1811	125	0.14285714285714285
1814	125	0.16666666666666666
1821	125	0.058823529411764705
1823	125	0.1111111111111111
1825	125	0.06666666666666667
1863	125	0.07692307692307693
1898	125	0.18518518518518517
1922	125	0.2
1925	125	0.16666666666666666
1926	125	0.047619047619047616
1928	125	0.2222222222222222
1933	125	0.08333333333333333
1945	125	0.14285714285714285
1986	125	0.030303030303030304
1998	125	0.09523809523809523
2017	125	0.02702702702702703
2019	125	0.058823529411764705
2094	125	0.05263157894736842
2137	125	0.10256410256410256
2143	125	0.07142857142857142
2150	125	0.3333333333333333
2153	125	0.16666666666666666
2161	125	0.008771929824561403
2169	125	0.16666666666666666
2215	125	0.125
2244	125	0.125
2267	125	0.125
2275	125	0.16666666666666666
2291	125	0.09090909090909091
2299	125	0.1
2309	125	0.05389221556886228
2319	125	0.14285714285714285
2325	125	0.15384615384615385
2327	125	0.25
2328	125	0.08333333333333333
2362	125	0.3076923076923077
2369	125	0.1111111111111111
2380	125	0.0014651418338691954
2389	125	0.042105263157894736
2393	125	0.16666666666666666
2425	125	0.08333333333333333
2450	125	0.16666666666666666
2455	125	0.125
2476	125	0.06666666666666667
2482	125	0.020833333333333332
2489	125	0.017857142857142856
2490	125	0.02040816326530612
2541	125	0.2
2545	125	0.014925373134328358
2553	125	0.12195121951219512
2562	125	0.1
2591	125	0.07142857142857142
2594	125	0.047619047619047616
2693	125	0.012345679012345678
2726	125	0.16
2731	125	0.16666666666666666
2765	125	0.13333333333333333
2909	125	0.06666666666666667
2944	125	0.19230769230769232
2993	125	0.05307262569832402
3001	125	0.3157894736842105
3004	125	0.2
3019	125	0.1
3020	125	0.25
3054	125	0.023255813953488372
3072	125	0.125
3084	125	0.07692307692307693
3090	125	0.14285714285714285
3098	125	0.05555555555555555
3103	125	0.5454545454545454
3105	125	0.1111111111111111
3106	125	0.13636363636363635
3132	125	0.06818181818181818
3158	125	0.016666666666666666
3160	125	0.25
3164	125	0.5555555555555556
3166	125	0.07142857142857142
3176	125	0.14285714285714285
3190	125	0.2857142857142857
3192	125	0.034482758620689655
3237	125	0.001336898395721925
3264	125	0.125
3389	125	0.13366336633663367
3415	125	0.058823529411764705
3424	125	0.07692307692307693
3427	125	0.3793103448275862
3442	125	0.09090909090909091
3462	125	0.009523809523809525
3469	125	0.034482758620689655
3539	125	0.07692307692307693
3619	125	0.45454545454545453
3625	125	0.1111111111111111
3673	125	0.02564102564102564
3734	125	0.2857142857142857
3736	125	0.058823529411764705
3754	125	0.1242603550295858
3809	125	0.0625
3858	125	0.012987012987012988
3862	125	0.06666666666666667
3864	125	0.2
3886	125	0.14285714285714285
3987	125	0.3333333333333333
3995	125	0.05555555555555555
4032	125	0.08333333333333333
4043	125	0.12121212121212122
4092	125	0.2222222222222222
4154	125	0.14285714285714285
4170	125	0.2222222222222222
4172	125	0.027777777777777776
4208	125	0.2727272727272727
4296	125	0.002109704641350211
4312	125	0.14285714285714285
4326	125	0.4
4448	125	0.07692307692307693
4453	125	0.027777777777777776
4454	125	0.16666666666666666
4565	125	0.04
4597	125	0.14285714285714285
4641	125	0.1
4763	125	0.034482758620689655
4808	125	0.014285714285714285
4829	125	0.027777777777777776
4870	125	0.1111111111111111
4872	125	0.04285714285714286
4893	125	0.016129032258064516
4943	125	0.058823529411764705
4944	125	0.13043478260869565
4994	125	0.1111111111111111
5001	125	0.03333333333333333
5057	125	0.022222222222222223
5070	125	0.038461538461538464
5090	125	0.2
5112	125	0.041666666666666664
5121	125	0.047619047619047616
5207	125	0.2
5214	125	0.1111111111111111
5235	125	0.07692307692307693
5239	125	0.3076923076923077
5268	125	0.14285714285714285
5286	125	0.1956521739130435
5288	125	0.125
5321	125	0.10256410256410256
5325	125	0.02040816326530612
5335	125	0.0625
5368	125	0.14285714285714285
5397	125	0.05
5440	125	0.019230769230769232
5475	125	0.23076923076923078
5505	125	0.1
5533	125	0.034482758620689655
5571	125	0.07692307692307693
5597	125	0.09090909090909091
5604	125	0.125
5640	125	0.4
5704	125	0.4
5721	125	0.05555555555555555
5723	125	0.06666666666666667
5734	125	0.09090909090909091
5759	125	0.4
5775	125	0.1
5790	125	0.1836734693877551
5796	125	0.17567567567567569
5808	125	0.07142857142857142
5838	125	0.15384615384615385
5839	125	0.125
5842	125	0.18181818181818182
5861	125	0.08333333333333333
5869	125	0.3333333333333333
5948	125	0.16666666666666666
6017	125	0.38095238095238093
6027	125	0.043478260869565216
6091	125	0.008695652173913044
6101	125	0.5
6112	125	0.23076923076923078
6113	125	0.058823529411764705
6116	125	0.008928571428571428
6139	125	0.027777777777777776
6141	125	0.2
6168	125	0.2727272727272727
6209	125	0.015424164524421594
6215	125	0.011764705882352941
6240	125	0.07692307692307693
6397	125	0.16666666666666666
6425	125	0.4
6434	125	0.14814814814814814
6471	125	0.2
6496	125	0.030303030303030304
6501	125	0.125
6530	125	0.08
6546	125	0.03125
6596	125	0.1111111111111111
6597	125	0.03125
6598	125	0.037037037037037035
6607	125	0.028169014084507043
6613	125	0.13953488372093023
6614	125	0.1111111111111111
6659	125	0.3
6682	125	0.05
6698	125	0.09090909090909091
6706	125	0.08333333333333333
6708	125	0.01875
6781	125	0.07142857142857142
6792	125	0.15625
6855	125	0.1
6873	125	0.6
6892	125	0.038461538461538464
7043	125	0.125
7074	125	0.125
7115	125	0.16666666666666666
7160	125	0.4166666666666667
7170	125	0.17391304347826086
7207	125	0.0847457627118644
7243	125	0.046875
7247	125	0.07692307692307693
7258	125	0.014925373134328358
7266	125	0.07692307692307693
7339	125	0.14285714285714285
7350	125	0.25
7352	125	0.034482758620689655
7383	125	0.04
7417	125	0.2
7426	125	0.0034602076124567475
7427	125	0.07692307692307693
7428	125	0.1875
7467	125	0.2857142857142857
7476	125	0.10714285714285714
7487	125	0.16666666666666666
7506	125	0.15789473684210525
7523	125	0.25
7536	125	0.2
7557	125	0.025210084033613446
7588	125	0.09090909090909091
7600	125	0.16666666666666666
7606	125	0.125
7710	125	0.003890468352536286
7721	125	0.047619047619047616
7731	125	0.25
7733	125	0.2
7783	125	0.1044776119402985
7808	125	0.006024096385542169
125	126	0.0016191709844559584
945	126	0.0002826455624646693
1487	126	0.0023752969121140144
2380	126	0.0013430466810467625
3000	126	0.002136752136752137
3237	126	0.001002673796791444
125	127	0.0003238341968911917
376	127	0.000505050505050505
2380	127	4.0698384274144313e-05
3237	127	0.001336898395721925
3237	128	0.002005347593582888
125	129	0.0042098445595854924
376	129	0.000505050505050505
1978	129	0.010526315789473684
2380	129	0.0004069838427414432
3000	129	0.019230769230769232
3237	129	0.002005347593582888
125	130	0.0016191709844559584
2380	130	0.00012209515282243295
3237	130	0.00033422459893048126
7710	130	0.0010474337872213078
1978	131	0.010526315789473684
2380	131	0.0002441903056448659
2380	132	0.0002034919213707216
376	133	0.005555555555555556
3237	133	0.001336898395721925
376	134	0.0025252525252525255
2380	134	8.139676854828863e-05
125	135	0.0022668393782383418
528	135	0.00024110910186859555
2380	135	0.00036628545846729884
3000	135	0.002136752136752137
3237	135	0.0006684491978609625
7710	135	0.0011970671853957803
125	136	0.0003238341968911917
945	136	0.0002826455624646693
1745	136	0.0003672420124862284
2380	136	0.0002034919213707216
3237	136	0.001002673796791444
376	137	0.0030303030303030303
376	138	0.000505050505050505
945	138	0.0008479366873940079
2380	138	0.000773269301208742
3237	138	0.004344919786096257
376	139	0.0015151515151515152
4296	139	0.004219409282700422
125	140	0.0003238341968911917
376	140	0.0015151515151515152
2380	140	4.0698384274144313e-05
3237	140	0.0006684491978609625
125	141	0.0012953367875647669
2380	141	4.0698384274144313e-05
3237	141	0.0006684491978609625
376	142	0.000505050505050505
945	142	0.0002826455624646693
3237	142	0.0016711229946524064
125	143	0.0006476683937823834
376	143	0.0025252525252525255
528	143	0.00012055455093429777
945	143	0.0011305822498586771
1901	143	0.003048780487804878
2161	143	0.008771929824561403
2380	143	0.0006918725326604533
3000	143	0.004273504273504274
3237	143	0.0030080213903743314
4296	143	0.002109704641350211
7710	143	0.00014963339817447254
125	144	0.0012953367875647669
376	144	0.008585858585858586
528	144	0.00024110910186859555
945	144	0.0002826455624646693
1111	144	0.0004562043795620438
1487	144	0.0023752969121140144
2380	144	0.0004069838427414432
3237	144	0.006350267379679145
4296	144	0.008438818565400843
7710	144	0.00014963339817447254
376	145	0.000505050505050505
3000	145	0.002136752136752137
3237	145	0.00033422459893048126
4296	145	0.004219409282700422
7710	145	0.00014963339817447254
2380	146	4.0698384274144313e-05
3237	146	0.002005347593582888
7710	146	0.00014963339817447254
3237	147	0.002005347593582888
125	148	0.0016191709844559584
945	148	0.0005652911249293386
1111	148	0.0004562043795620438
2380	148	0.001139554759676041
528	149	0.00012055455093429777
945	149	0.0002826455624646693
1487	149	0.0023752969121140144
2161	149	0.008771929824561403
2380	149	0.00016279353709657725
7710	149	0.0002992667963489451
125	150	0.0006476683937823834
1111	150	0.0004562043795620438
2380	150	8.139676854828863e-05
125	151	0.0012953367875647669
376	151	0.007070707070707071
3237	151	0.0033422459893048127
3237	152	0.0016711229946524064
125	153	0.0003238341968911917
376	153	0.000505050505050505
1111	153	0.0004562043795620438
1487	153	0.0023752969121140144
2380	153	0.0003255870741931545
3237	153	0.00033422459893048126
4296	153	0.002109704641350211
1745	154	0.0011017260374586854
3237	154	0.0006684491978609625
528	156	0.00012055455093429777
2380	156	8.139676854828863e-05
3237	156	0.00033422459893048126
4296	156	0.002109704641350211
528	157	0.0004822182037371911
2380	157	8.139676854828863e-05
3237	157	0.0006684491978609625
945	158	0.0002826455624646693
2380	158	0.00016279353709657725
3237	158	0.0006684491978609625
4296	158	0.010548523206751054
2380	159	0.00016279353709657725
3000	159	0.002136752136752137
2380	160	0.00012209515282243295
3237	160	0.0006684491978609625
528	161	0.00024110910186859555
2380	161	0.0002034919213707216
125	162	0.0006476683937823834
1111	162	0.0004562043795620438
2380	162	8.139676854828863e-05
3000	162	0.021367521367521368
3237	162	0.00033422459893048126
528	163	0.0003616636528028933
7710	163	0.0007481669908723628
125	164	0.0048575129533678756
376	164	0.0015151515151515152
528	164	0.0003616636528028933
945	164	0.0011305822498586771
1111	164	0.0013686131386861315
1745	164	0.0022034520749173708
2161	164	0.008771929824561403
2380	164	0.0003255870741931545
3237	164	0.005013368983957219
7710	164	0.0002992667963489451
1487	165	0.004750593824228029
1745	165	0.0007344840249724568
2380	165	0.00012209515282243295
125	166	0.0003238341968911917
2380	166	8.139676854828863e-05
3237	166	0.001002673796791444
4296	166	0.002109704641350211
376	167	0.000505050505050505
3000	167	0.002136752136752137
3237	167	0.0016711229946524064
945	168	0.0002826455624646693
2380	168	0.00016279353709657725
3237	168	0.00033422459893048126
125	169	0.0019430051813471502
528	169	0.0006027727546714888
1745	169	0.0007344840249724568
2380	169	0.000651174148386309
528	170	0.00012055455093429777
2380	170	4.0698384274144313e-05
3237	170	0.00033422459893048126
7710	170	0.0004489001945234176
125	171	0.0006476683937823834
1978	171	0.010526315789473684
125	172	0.0003238341968911917
528	172	0.0006027727546714888
125	173	0.0029145077720207253
376	174	0.000505050505050505
2380	174	0.00028488868991901023
3237	174	0.0016711229946524064
125	175	0.0003238341968911917
1111	175	0.0013686131386861315
2380	175	0.00044768222701558745
945	176	0.0014132278123233466
1487	176	0.014251781472684086
1745	176	0.007344840249724568
2380	176	0.0004883806112897318
1111	177	0.0004562043795620438
1745	177	0.0003672420124862284
2380	177	8.139676854828863e-05
3237	177	0.00033422459893048126
2380	178	4.0698384274144313e-05
3237	178	0.001336898395721925
125	179	0.0006476683937823834
945	179	0.0005652911249293386
1745	179	0.0003672420124862284
2380	179	0.0012209515282243296
3237	179	0.0006684491978609625
7710	179	0.00014963339817447254
125	180	0.0003238341968911917
376	180	0.00101010101010101
2380	180	4.0698384274144313e-05
3000	180	0.002136752136752137
3237	180	0.001002673796791444
4296	180	0.002109704641350211
3237	181	0.0016711229946524064
125	182	0.0006476683937823834
376	182	0.000505050505050505
2380	182	8.139676854828863e-05
3237	182	0.00033422459893048126
4296	183	0.016877637130801686
125	184	0.0003238341968911917
945	184	0.0002826455624646693
1111	184	0.0009124087591240876
3237	184	0.001336898395721925
4296	184	0.002109704641350211
7710	184	0.0002992667963489451
1111	185	0.0004562043795620438
2161	185	0.008771929824561403
2380	185	8.139676854828863e-05
7710	185	0.00014963339817447254
125	186	0.02882124352331606
945	186	0.002543810062182024
1487	186	0.0023752969121140144
1978	186	0.010526315789473684
2380	186	0.001302348296772618
3237	186	0.0030080213903743314
7710	186	0.0005985335926978902
125	187	0.0003238341968911917
528	187	0.00012055455093429777
2380	187	4.0698384274144313e-05
3237	187	0.00033422459893048126
7710	187	0.00014963339817447254
125	188	0.0009715025906735751
945	188	0.0005652911249293386
2380	188	4.0698384274144313e-05
4296	188	0.004219409282700422
2380	189	0.00012209515282243295
7710	189	0.0002992667963489451
376	190	0.00404040404040404
2380	190	4.0698384274144313e-05
125	191	0.0006476683937823834
945	191	0.0002826455624646693
2380	191	0.0002441903056448659
3237	191	0.001002673796791444
7710	191	0.00014963339817447254
3237	192	0.002005347593582888
376	193	0.004545454545454545
945	193	0.0011305822498586771
1111	193	0.0009124087591240876
1901	193	0.006097560975609756
2380	193	0.00036628545846729884
3000	193	0.002136752136752137
3237	193	0.007018716577540107
4296	193	0.012658227848101266
125	194	0.0003238341968911917
376	194	0.00404040404040404
2380	194	0.00016279353709657725
3000	194	0.002136752136752137
3237	194	0.03943850267379679
4296	194	0.004219409282700422
125	195	0.0003238341968911917
945	195	0.0002826455624646693
2380	195	0.00012209515282243295
3237	195	0.0006684491978609625
125	196	0.0009715025906735751
376	196	0.000505050505050505
2380	196	0.00012209515282243295
125	197	0.0003238341968911917
2380	197	0.00028488868991901023
3000	197	0.002136752136752137
3237	197	0.00033422459893048126
7710	197	0.00014963339817447254
376	198	0.004545454545454545
